year,state,producer type,energy source,CO2 (MT),SO2 (MT),NOx (MT),consumption,generation (mwh)
1990,SC,Total Electric Power Industry,Natural Gas,504091.0,2.0,1168.0,7817433,787535.0
1990,SC,Total Electric Power Industry,Other,90570.0,9345.0,3041.0,,
1990,SC,Total Electric Power Industry,Petroleum,278122.0,6171.0,569.0,345799,172575.0
1990,SD,Total Electric Power Industry,Total,2760423.0,28340.0,9260.0,,6427473.0
1990,SD,Total Electric Power Industry,Coal,2733768.0,28282.0,9215.0,2344979,2472514.0
1990,SD,Total Electric Power Industry,Natural Gas,12913.0,0.0,21.0,235402,12408.0
1990,SD,Total Electric Power Industry,Petroleum,13742.0,57.0,24.0,32076,8149.0
1990,TN,Total Electric Power Industry,Total,53320124.0,763794.0,238960.0,,76187609.0
1990,TN,Total Electric Power Industry,Coal,52656850.0,760442.0,236555.0,21345551,51825606.0
1990,TN,Total Electric Power Industry,Natural Gas,418471.0,2.0,837.0,2813645,224146.0
1990,TN,Total Electric Power Industry,Other,137446.0,3034.0,1423.0,,45000.0
1990,TN,Total Electric Power Industry,Petroleum,107357.0,316.0,144.0,236667,137067.0
1990,TX,Total Electric Power Industry,Total,213056168.0,568924.0,662759.0,,281559635.0
1990,TX,Total Electric Power Industry,Coal,126568820.0,484483.0,471456.0,89452970,120921396.0
1990,TX,Total Electric Power Industry,Natural Gas,83887130.0,405.0,180574.0,1308647540,136234325.0
1990,TX,Total Electric Power Industry,Other,4781.0,9693.0,6330.0,,488731.0
1990,TX,Total Electric Power Industry,Petroleum,2595437.0,74343.0,4399.0,3592450,1827803.0
1990,US,Total Electric Power Industry,Total,1953698942.0,15461524.0,7961276.0,,3037827337.0
1990,US,Total Electric Power Industry,Coal,1592394845.0,14280722.0,7118916.0,792457493,1594011479.0
1990,US,Total Electric Power Industry,Geothermal,383992.0,0.0,0.0,,15434271.0
1990,US,Total Electric Power Industry,Natural Gas,233851696.0,1109.0,512875.0,3691562664,372765154.0
1990,US,Total Electric Power Industry,Other,7488350.0,242719.0,121544.0,,3615663.0
1990,US,Total Electric Power Industry,Petroleum,119580059.0,936974.0,207940.0,218800036,126460202.0
1990,UT,Total Electric Power Industry,Total,29225938.0,28746.0,108991.0,,32563539.0
1990,UT,Total Electric Power Industry,Coal,29097013.0,28715.0,108700.0,13564291,31522926.0
1990,UT,Total Electric Power Industry,Geothermal,3901.0,0.0,0.0,,151825.0
1990,UT,Total Electric Power Industry,Natural Gas,89462.0,0.0,256.0,1628924,146488.0
1990,UT,Total Electric Power Industry,Petroleum,35562.0,31.0,35.0,87821,51852.0
1990,VA,Total Electric Power Industry,Total,28796756.0,216328.0,114937.0,,52564458.0
1990,VA,Total Electric Power Industry,Coal,26159558.0,193971.0,106603.0,9552806,23899902.0
1990,VA,Total Electric Power Industry,Natural Gas,640287.0,2.0,1360.0,9926884,1134809.0
1990,VA,Total Electric Power Industry,Other,396559.0,10201.0,4276.0,,
1990,VA,Total Electric Power Industry,Petroleum,1600352.0,12155.0,2698.0,2271628,1438264.0
1990,VT,Total Electric Power Industry,Total,40869.0,20.0,220.0,,5164108.0
1990,VT,Total Electric Power Industry,Natural Gas,37619.0,0.0,87.0,685267,65281.0
1990,VT,Total Electric Power Industry,Other,0.0,7.0,127.0,,
1990,VT,Total Electric Power Industry,Petroleum,3250.0,13.0,6.0,7683,2543.0
1990,WA,Total Electric Power Industry,Total,8543576.0,67734.0,54849.0,,102071533.0
1990,WA,Total Electric Power Industry,Coal,7921586.0,57092.0,49602.0,4879085,7390279.0
1990,WA,Total Electric Power Industry,Natural Gas,461704.0,2.0,1386.0,4131176,288058.0
1990,WA,Total Electric Power Industry,Other,0.0,9122.0,3466.0,,3750.0
1990,WA,Total Electric Power Industry,Petroleum,160286.0,1519.0,396.0,128283,42981.0
1990,WI,Total Electric Power Industry,Total,37540049.0,318472.0,188234.0,,47768857.0
1990,WI,Total Electric Power Industry,Coal,36647601.0,292619.0,181279.0,18628886,33168941.0
1990,WI,Total Electric Power Industry,Natural Gas,392621.0,1.0,1259.0,4663304,347204.0
1990,WI,Total Electric Power Industry,Other,63586.0,17394.0,4741.0,,
1990,WI,Total Electric Power Industry,Petroleum,436241.0,8459.0,954.0,392284,179457.0
1990,WV,Total Electric Power Industry,Total,72166576.0,877703.0,305555.0,,79539544.0
1990,WV,Total Electric Power Industry,Coal,71640754.0,876250.0,304608.0,30192532,77643366.0
1990,WV,Total Electric Power Industry,Natural Gas,169906.0,1.0,406.0,846010,90063.0
1990,WV,Total Electric Power Industry,Petroleum,355916.0,1452.0,542.0,450933,325675.0
1990,WY,Total Electric Power Industry,Total,41292161.0,99098.0,185195.0,,39974965.0
1990,WY,Total Electric Power Industry,Coal,41043685.0,98307.0,184542.0,23683999,38908467.0
1990,WY,Total Electric Power Industry,Natural Gas,184488.0,1.0,533.0,2847470,268202.0
1990,WY,Total Electric Power Industry,Other,0.0,622.0,44.0,,45396.0
1990,WY,Total Electric Power Industry,Petroleum,63988.0,168.0,75.0,103588,49205.0
1991,AK,Total Electric Power Industry,Total,4070941.0,12129.0,12780.0,,5389828.0
1991,AK,Total Electric Power Industry,Coal,1514082.0,9262.0,6158.0,441731,520514.0
1991,AK,Total Electric Power Industry,Natural Gas,2152132.0,11.0,5938.0,39523542,3319395.0
1991,AK,Total Electric Power Industry,Other,0.0,956.0,217.0,,
1991,AK,Total Electric Power Industry,Petroleum,404727.0,1900.0,468.0,967788,513425.0
1991,AL,Total Electric Power Industry,Total,57041206.0,503251.0,233449.0,,88786612.0
1991,AL,Total Electric Power Industry,Coal,55273234.0,482637.0,225084.0,23931798,58222842.0
1991,AL,Total Electric Power Industry,Natural Gas,1483391.0,7.0,2661.0,12968197,1222500.0
1991,AL,Total Electric Power Industry,Other,0.0,18481.0,5292.0,,
1991,AL,Total Electric Power Industry,Petroleum,284581.0,2126.0,412.0,313382,167824.0
1991,AR,Total Electric Power Industry,Total,23698346.0,76029.0,111278.0,,40651244.0
1991,AR,Total Electric Power Industry,Coal,20609637.0,64368.0,101008.0,12008811,19644712.0
1991,AR,Total Electric Power Industry,Natural Gas,3008587.0,15.0,7125.0,39135260,3324886.0
1991,AR,Total Electric Power Industry,Other,18939.0,11423.0,3064.0,,
1991,AR,Total Electric Power Industry,Petroleum,61183.0,223.0,81.0,134773,68257.0
1991,AZ,Total Electric Power Industry,Total,33394572.0,118521.0,151920.0,,67202551.0
1991,AZ,Total Electric Power Industry,Coal,32050574.0,117430.0,148759.0,16249514,32557748.0
1991,AZ,Total Electric Power Industry,Natural Gas,1265967.0,5.0,2904.0,23783245,2226388.0
1991,AZ,Total Electric Power Industry,Other,0.0,836.0,143.0,,
1991,AZ,Total Electric Power Industry,Petroleum,78031.0,249.0,113.0,195302,117399.0
1991,CA,Total Electric Power Industry,Total,50078259.0,52368.0,105355.0,,158947642.0
1991,CA,Total Electric Power Industry,Coal,4130333.0,31721.0,15035.0,1253130,2632419.0
1991,CA,Total Electric Power Industry,Geothermal,367367.0,0.0,0.0,,14784796.0
1991,CA,Total Electric Power Industry,Natural Gas,42841558.0,209.0,76567.0,672701276,74006160.0
1991,CA,Total Electric Power Industry,Other,451476.0,3458.0,10022.0,,5112.0
1991,CA,Total Electric Power Industry,Petroleum,2287525.0,16980.0,3732.0,3357628,1970119.0
1991,CO,Total Electric Power Industry,Total,30806656.0,89395.0,134507.0,,32321593.0
1991,CO,Total Electric Power Industry,Coal,29908193.0,89283.0,132421.0,15542940,29134010.0
1991,CO,Total Electric Power Industry,Natural Gas,860382.0,1.0,1862.0,12888694,1314681.0
1991,CO,Total Electric Power Industry,Other,0.0,2.0,172.0,,
1991,CO,Total Electric Power Industry,Petroleum,38081.0,109.0,52.0,81897,37910.0
1991,CT,Total Electric Power Industry,Total,11759800.0,49191.0,31096.0,,27036467.0
1991,CT,Total Electric Power Industry,Coal,3560086.0,10684.0,14233.0,1457906,3633427.0
1991,CT,Total Electric Power Industry,Natural Gas,726004.0,4.0,1715.0,13543799,1571856.0
1991,CT,Total Electric Power Industry,Other,542260.0,605.0,2637.0,,0.0
1991,CT,Total Electric Power Industry,Petroleum,6931450.0,37898.0,12512.0,13268655,7993224.0
1991,DC,Total Electric Power Industry,Total,232876.0,1203.0,212.0,,179814.0
1991,DC,Total Electric Power Industry,Petroleum,232876.0,1203.0,212.0,496636,179814.0
1991,DE,Total Electric Power Industry,Total,8180081.0,49972.0,27978.0,,7838132.0
1991,DE,Total Electric Power Industry,Coal,5188376.0,37804.0,21057.0,2070935,4820759.0
1991,DE,Total Electric Power Industry,Natural Gas,834818.0,4.0,1999.0,14381704,1110236.0
1991,DE,Total Electric Power Industry,Other,0.0,162.0,0.0,,6315.0
1991,DE,Total Electric Power Industry,Petroleum,2156887.0,12002.0,4921.0,4123631,1900822.0
1991,FL,Total Electric Power Industry,Total,98018490.0,703464.0,311488.0,,139416689.0
1991,FL,Total Electric Power Industry,Coal,59115794.0,473579.0,231251.0,25244666,62013484.0
1991,FL,Total Electric Power Industry,Natural Gas,11771322.0,56.0,26566.0,210602268,19758810.0
1991,FL,Total Electric Power Industry,Other,1550157.0,30072.0,9592.0,,1917539.0
1991,FL,Total Electric Power Industry,Petroleum,25581217.0,199756.0,44079.0,49284435,30599959.0
1991,GA,Total Electric Power Industry,Total,61373329.0,772785.0,272778.0,,96173131.0
1991,GA,Total Electric Power Industry,Coal,58767330.0,727753.0,260203.0,25272059,61034072.0
1991,GA,Total Electric Power Industry,Natural Gas,1115498.0,5.0,2203.0,7260694,809826.0
1991,GA,Total Electric Power Industry,Other,29138.0,29816.0,8319.0,,431.0
1991,GA,Total Electric Power Industry,Petroleum,1461363.0,15212.0,2053.0,1176029,541032.0
1991,HI,Total Electric Power Industry,Total,6888074.0,26532.0,11073.0,,8703235.0
1991,HI,Total Electric Power Industry,Coal,16222.0,252.0,56.0,5555,7612.0
1991,HI,Total Electric Power Industry,Other,250101.0,46.0,586.0,,
1991,HI,Total Electric Power Industry,Petroleum,6621751.0,26234.0,10431.0,13464028,7714453.0
1991,IA,Total Electric Power Industry,Total,31080670.0,203511.0,161160.0,,32267856.0
1991,IA,Total Electric Power Industry,Coal,30419246.0,203321.0,159616.0,16408948,26756771.0
1991,IA,Total Electric Power Industry,Natural Gas,610427.0,1.0,1427.0,5852186,388004.0
1991,IA,Total Electric Power Industry,Other,750.0,58.0,82.0,,
1991,IA,Total Electric Power Industry,Petroleum,50247.0,131.0,35.0,120880,49892.0
1991,ID,Total Electric Power Industry,Total,438133.0,6011.0,2045.0,,9428619.0
1991,ID,Total Electric Power Industry,Coal,159649.0,2702.0,779.0,7849,16359.0
1991,ID,Total Electric Power Industry,Natural Gas,242831.0,1.0,410.0,1100325,107243.0
1991,ID,Total Electric Power Industry,Other,35447.0,3307.0,856.0,,61948.0
1991,ID,Total Electric Power Industry,Petroleum,206.0,2.0,0.0,975,361.0
1991,IL,Total Electric Power Industry,Total,61880042.0,806819.0,336229.0,,130274345.0
1991,IL,Total Electric Power Industry,Coal,58745351.0,801237.0,329392.0,28388434,55060170.0
1991,IL,Total Electric Power Industry,Natural Gas,1613443.0,5.0,3902.0,18812503,1735870.0
1991,IL,Total Electric Power Industry,Other,11653.0,17.0,1080.0,,
1991,IL,Total Electric Power Industry,Petroleum,1509595.0,5560.0,1856.0,3051607,910110.0
1991,IN,Total Electric Power Industry,Total,98572159.0,1333656.0,488570.0,,101981299.0
1991,IN,Total Electric Power Industry,Coal,96104796.0,1330188.0,484048.0,48222109,97457227.0
1991,IN,Total Electric Power Industry,Natural Gas,1315133.0,5.0,2855.0,16552369,1454748.0
1991,IN,Total Electric Power Industry,Other,271190.0,100.0,786.0,,
1991,IN,Total Electric Power Industry,Petroleum,881040.0,3363.0,882.0,1093623,529353.0
1991,KS,Total Electric Power Industry,Total,27653627.0,69321.0,124040.0,,32630743.0
1991,KS,Total Electric Power Industry,Coal,25461527.0,69073.0,118519.0,14731871,23435008.0
1991,KS,Total Electric Power Industry,Natural Gas,2114207.0,9.0,5435.0,38804590,3265529.0
1991,KS,Total Electric Power Industry,Petroleum,77893.0,239.0,86.0,216223,60984.0
1991,KY,Total Electric Power Industry,Total,67800498.0,790709.0,306352.0,,75505081.0
1991,KY,Total Electric Power Industry,Coal,67690724.0,790550.0,306232.0,31431688,71713851.0
1991,KY,Total Electric Power Industry,Natural Gas,12306.0,0.0,30.0,227130,21871.0
1991,KY,Total Electric Power Industry,Petroleum,97468.0,159.0,90.0,228127,111558.0
1991,LA,Total Electric Power Industry,Total,44986365.0,117513.0,148308.0,,74972693.0
1991,LA,Total Electric Power Industry,Coal,20026707.0,97920.0,88805.0,12435202,18968479.0
1991,LA,Total Electric Power Industry,Natural Gas,24899443.0,122.0,51620.0,380785451,36363381.0
1991,LA,Total Electric Power Industry,Other,0.0,19253.0,7812.0,,1583053.0
1991,LA,Total Electric Power Industry,Petroleum,60215.0,218.0,71.0,111402,55760.0
1991,MA,Total Electric Power Industry,Total,28673709.0,218524.0,76606.0,,41019791.0
1991,MA,Total Electric Power Industry,Coal,10907319.0,94864.0,44384.0,4387585,11985593.0
1991,MA,Total Electric Power Industry,Natural Gas,3573856.0,16.0,7157.0,61169534,6329862.0
1991,MA,Total Electric Power Industry,Other,1081873.0,564.0,2815.0,,
1991,MA,Total Electric Power Industry,Petroleum,13110661.0,123079.0,22250.0,25575796,16159825.0
1991,MD,Total Electric Power Industry,Total,26984732.0,249589.0,95979.0,,39850884.0
1991,MD,Total Electric Power Industry,Coal,21452025.0,215961.0,84870.0,8729424,22835671.0
1991,MD,Total Electric Power Industry,Natural Gas,1245316.0,5.0,2858.0,18939955,1517463.0
1991,MD,Total Electric Power Industry,Other,293625.0,2435.0,1331.0,,
1991,MD,Total Electric Power Industry,Petroleum,3993766.0,31188.0,6921.0,7855164,4078506.0
1991,ME,Total Electric Power Industry,Total,4476644.0,47934.0,14479.0,,17344783.0
1991,ME,Total Electric Power Industry,Coal,1083365.0,4051.0,3841.0,320475,857960.0
1991,ME,Total Electric Power Industry,Natural Gas,9803.0,0.0,111.0,753980,49101.0
1991,ME,Total Electric Power Industry,Other,276791.0,9472.0,5449.0,,
1991,ME,Total Electric Power Industry,Petroleum,3106685.0,34410.0,5078.0,3679981,2152209.0
1991,MI,Total Electric Power Industry,Total,72023901.0,386446.0,311355.0,,105978124.0
1991,MI,Total Electric Power Industry,Coal,65334661.0,367849.0,296841.0,30667505,66878223.0
1991,MI,Total Electric Power Industry,Natural Gas,5416962.0,28.0,10239.0,88989722,8499078.0
1991,MI,Total Electric Power Industry,Other,373386.0,4254.0,2581.0,,28221.0
1991,MI,Total Electric Power Industry,Petroleum,898892.0,14316.0,1693.0,1418743,658567.0
1991,MN,Total Electric Power Industry,Total,30651360.0,90146.0,173435.0,,42132110.0
1991,MN,Total Electric Power Industry,Coal,28945188.0,82543.0,167538.0,16419913,26783813.0
1991,MN,Total Electric Power Industry,Natural Gas,984098.0,3.0,2370.0,9804066,803940.0
1991,MN,Total Electric Power Industry,Other,121883.0,7493.0,3484.0,,
1991,MN,Total Electric Power Industry,Petroleum,600191.0,107.0,43.0,1067854,583697.0
1991,MO,Total Electric Power Industry,Total,48945256.0,681277.0,265582.0,,60474726.0
1991,MO,Total Electric Power Industry,Coal,48098654.0,677141.0,263329.0,24432534,48211692.0
1991,MO,Total Electric Power Industry,Natural Gas,720412.0,2.0,1787.0,13068341,1093001.0
1991,MO,Total Electric Power Industry,Petroleum,126190.0,4134.0,466.0,288312,119145.0
1991,MS,Total Electric Power Industry,Total,13515747.0,108101.0,49463.0,,25876616.0
1991,MS,Total Electric Power Industry,Coal,8457458.0,88901.0,34135.0,3585198,8790265.0
1991,MS,Total Electric Power Industry,Natural Gas,4659940.0,22.0,10871.0,70571887,5718936.0
1991,MS,Total Electric Power Industry,Other,0.0,13917.0,3888.0,,
1991,MS,Total Electric Power Industry,Petroleum,398349.0,5262.0,570.0,733568,396188.0
1991,MT,Total Electric Power Industry,Total,17503914.0,20709.0,94555.0,,28553148.0
1991,MT,Total Electric Power Industry,Coal,17317023.0,18494.0,93446.0,10460288,16432520.0
1991,MT,Total Electric Power Industry,Natural Gas,156677.0,1.0,358.0,427335,32344.0
1991,MT,Total Electric Power Industry,Other,0.0,2144.0,718.0,,
1991,MT,Total Electric Power Industry,Petroleum,30214.0,71.0,33.0,46092,19654.0
1991,NC,Total Electric Power Industry,Total,49624139.0,354458.0,204195.0,,89375284.0
1991,NC,Total Electric Power Industry,Coal,48798954.0,340177.0,200392.0,19800489,50767188.0
1991,NC,Total Electric Power Industry,Natural Gas,293706.0,1.0,650.0,4292536,385907.0
1991,NC,Total Electric Power Industry,Other,32752.0,10746.0,2481.0,,226926.0
1991,NC,Total Electric Power Industry,Petroleum,498727.0,3534.0,671.0,519836,275785.0
1991,ND,Total Electric Power Industry,Total,28981390.0,172752.0,70023.0,,27679148.0
1991,ND,Total Electric Power Industry,Coal,28854797.0,172088.0,69808.0,22217879,25828747.0
1991,ND,Total Electric Power Industry,Natural Gas,2637.0,0.0,6.0,8977,940.0
1991,ND,Total Electric Power Industry,Petroleum,123956.0,663.0,209.0,103702,52646.0
1991,NE,Total Electric Power Industry,Total,14449304.0,48606.0,75703.0,,23000347.0
1991,NE,Total Electric Power Industry,Coal,14251854.0,48587.0,75232.0,8538081,13591228.0
1991,NE,Total Electric Power Industry,Natural Gas,184303.0,1.0,464.0,3689012,303327.0
1991,NE,Total Electric Power Industry,Petroleum,13147.0,18.0,6.0,30477,13459.0
1991,NH,Total Electric Power Industry,Total,4643760.0,43268.0,19402.0,,14221341.0
1991,NH,Total Electric Power Industry,Coal,3071526.0,30160.0,16240.0,1242045,3168054.0
1991,NH,Total Electric Power Industry,Other,101152.0,131.0,1154.0,,
1991,NH,Total Electric Power Industry,Petroleum,1471082.0,12977.0,2008.0,2766217,1592175.0
1991,NJ,Total Electric Power Industry,Total,14277174.0,59713.0,46802.0,,43526466.0
1991,NJ,Total Electric Power Industry,Coal,5193985.0,51951.0,28272.0,2081090,5237132.0
1991,NJ,Total Electric Power Industry,Natural Gas,6360885.0,27.0,12296.0,103178900,10592907.0
1991,NJ,Total Electric Power Industry,Other,527789.0,712.0,1849.0,,
1991,NJ,Total Electric Power Industry,Petroleum,2194515.0,7023.0,4384.0,3902943,2151098.0
1991,NM,Total Electric Power Industry,Total,24355491.0,45735.0,96849.0,,25277222.0
1991,NM,Total Electric Power Industry,Coal,22668661.0,45718.0,92940.0,12809028,22129312.0
1991,NM,Total Electric Power Industry,Natural Gas,1657552.0,7.0,3821.0,29613397,2863662.0
1991,NM,Total Electric Power Industry,Other,0.0,0.0,64.0,,
1991,NM,Total Electric Power Industry,Petroleum,29278.0,10.0,24.0,68640,33012.0
1991,NV,Total Electric Power Industry,Total,17903070.0,49926.0,74749.0,,22065204.0
1991,NV,Total Electric Power Industry,Coal,16412279.0,49078.0,71594.0,7892202,16365730.0
1991,NV,Total Electric Power Industry,Geothermal,25441.0,0.0,0.0,,995408.0
1991,NV,Total Electric Power Industry,Natural Gas,1247567.0,5.0,2801.0,22813206,2094971.0
1991,NV,Total Electric Power Industry,Other,0.0,0.0,4.0,,1568.0
1991,NV,Total Electric Power Industry,Petroleum,217783.0,843.0,350.0,453085,242477.0
1991,NY,Total Electric Power Industry,Total,64916974.0,399647.0,187907.0,,134600499.0
1991,NY,Total Electric Power Industry,Coal,27108664.0,263817.0,105923.0,10642483,26659951.0
1991,NY,Total Electric Power Industry,Natural Gas,13224357.0,67.0,31745.0,236955057,23074027.0
1991,NY,Total Electric Power Industry,Other,1111840.0,8528.0,6058.0,,
1991,NY,Total Electric Power Industry,Petroleum,23472113.0,127234.0,44180.0,45965387,28220555.0
1991,OH,Total Electric Power Industry,Total,113154523.0,2045983.0,507698.0,,134036497.0
1991,OH,Total Electric Power Industry,Coal,111863471.0,2038596.0,503361.0,49833351,117502355.0
1991,OH,Total Electric Power Industry,Natural Gas,388935.0,1.0,896.0,4595176,364566.0
1991,OH,Total Electric Power Industry,Other,0.0,2903.0,1941.0,,
1991,OH,Total Electric Power Industry,Petroleum,902117.0,4483.0,1500.0,882165,427742.0
1991,OK,Total Electric Power Industry,Total,39731508.0,106436.0,168988.0,,49099117.0
1991,OK,Total Electric Power Industry,Coal,29342731.0,103261.0,146759.0,16733882,28404639.0
1991,OK,Total Electric Power Industry,Natural Gas,10261391.0,49.0,21494.0,178934725,18416871.0
1991,OK,Total Electric Power Industry,Other,0.0,2427.0,566.0,,
1991,OK,Total Electric Power Industry,Petroleum,127386.0,699.0,169.0,67735,46069.0
1991,OR,Total Electric Power Industry,Total,3851797.0,12137.0,15685.0,,47444889.0
1991,OR,Total Electric Power Industry,Coal,2999075.0,9714.0,12445.0,1830841,2814199.0
1991,OR,Total Electric Power Industry,Natural Gas,750184.0,4.0,1697.0,11969020,1223154.0
1991,OR,Total Electric Power Industry,Other,79884.0,2235.0,1515.0,,
1991,OR,Total Electric Power Industry,Petroleum,22654.0,185.0,29.0,27829,11000.0
1991,PA,Total Electric Power Industry,Total,108816877.0,1224526.0,439019.0,,172762709.0
1991,PA,Total Electric Power Industry,Coal,101462754.0,1151324.0,421540.0,45248585,106028875.0
1991,PA,Total Electric Power Industry,Natural Gas,1535780.0,5.0,3567.0,20512187,2108889.0
1991,PA,Total Electric Power Industry,Other,462057.0,2404.0,3468.0,,107372.0
1991,PA,Total Electric Power Industry,Petroleum,5356286.0,70793.0,10444.0,7961412,4125862.0
1991,RI,Total Electric Power Industry,Total,1441377.0,638.0,1665.0,,2925819.0
1991,RI,Total Electric Power Industry,Natural Gas,1315694.0,6.0,1156.0,23085993,2749067.0
1991,RI,Total Electric Power Industry,Other,0.0,0.0,332.0,,
1991,RI,Total Electric Power Industry,Petroleum,125683.0,631.0,177.0,195005,94651.0
1991,SC,Total Electric Power Industry,Total,24058984.0,175519.0,95214.0,,72180007.0
1991,SC,Total Electric Power Industry,Coal,23086310.0,160603.0,90205.0,9456245,23821335.0
1991,SC,Total Electric Power Industry,Natural Gas,675306.0,4.0,1565.0,10733624,1081636.0
1991,SC,Total Electric Power Industry,Other,97689.0,10455.0,2892.0,,7945.0
1991,SC,Total Electric Power Industry,Petroleum,199679.0,4458.0,552.0,312519,180889.0
1991,SD,Total Electric Power Industry,Total,2999762.0,29601.0,10122.0,,6572666.0
1991,SD,Total Electric Power Industry,Coal,2975408.0,29595.0,10096.0,2570208,2727087.0
1991,SD,Total Electric Power Industry,Natural Gas,9469.0,0.0,24.0,177170,9036.0
1991,SD,Total Electric Power Industry,Petroleum,14885.0,6.0,3.0,34663,8427.0
1991,TN,Total Electric Power Industry,Total,50327054.0,726663.0,221711.0,,76192806.0
1991,TN,Total Electric Power Industry,Coal,49669027.0,722738.0,219251.0,19789344,48236733.0
1991,TN,Total Electric Power Industry,Natural Gas,390593.0,1.0,772.0,2392402,197260.0
1991,TN,Total Electric Power Industry,Other,120925.0,3585.0,1550.0,,38926.0
1991,TN,Total Electric Power Industry,Petroleum,146509.0,339.0,138.0,290876,172265.0
1991,TX,Total Electric Power Industry,Total,212364983.0,561699.0,692169.0,,286328708.0
1991,TX,Total Electric Power Industry,Coal,126583646.0,494075.0,504869.0,90214768,120845051.0
1991,TX,Total Electric Power Industry,Natural Gas,83505030.0,407.0,176819.0,1304065353,136442893.0
1991,TX,Total Electric Power Industry,Other,0.0,9720.0,6961.0,,705801.0
1991,TX,Total Electric Power Industry,Petroleum,2276307.0,57497.0,3520.0,3026006,1492995.0
1991,US,Total Electric Power Industry,Total,1950465707.0,15342434.0,7913120.0,,3073798885.0
1991,US,Total Electric Power Industry,Coal,1592185733.0,14239550.0,7109088.0,793665533,1590622748.0
1991,US,Total Electric Power Industry,Geothermal,397593.0,0.0,0.0,,15966444.0
1991,US,Total Electric Power Industry,Natural Gas,238083789.0,1135.0,498114.0,3764778423,381553017.0
1991,US,Total Electric Power Industry,Other,8447119.0,246069.0,113043.0,,4738849.0
1991,US,Total Electric Power Industry,Petroleum,111351473.0,855681.0,192875.0,203669399,119751573.0
1991,UT,Total Electric Power Industry,Total,27766007.0,25564.0,104583.0,,30505906.0
1991,UT,Total Electric Power Industry,Coal,27384736.0,25548.0,103714.0,12830081,28887600.0
1991,UT,Total Electric Power Industry,Geothermal,4785.0,0.0,0.0,,186241.0
1991,UT,Total Electric Power Industry,Natural Gas,341373.0,1.0,837.0,6095063,549984.0
1991,UT,Total Electric Power Industry,Petroleum,35113.0,15.0,32.0,87097,51314.0
1991,VA,Total Electric Power Industry,Total,30790666.0,234093.0,118228.0,,54729094.0
1991,VA,Total Electric Power Industry,Coal,26946790.0,205261.0,108295.0,9878268,24821391.0
1991,VA,Total Electric Power Industry,Natural Gas,982603.0,4.0,1677.0,14862911,1730887.0
1991,VA,Total Electric Power Industry,Other,540525.0,10337.0,4484.0,,
1991,VA,Total Electric Power Industry,Petroleum,2320748.0,18491.0,3772.0,3619396,2353996.0
1991,VT,Total Electric Power Industry,Total,63731.0,9.0,288.0,,5387985.0
1991,VT,Total Electric Power Industry,Natural Gas,57262.0,0.0,137.0,1091331,95341.0
1991,VT,Total Electric Power Industry,Other,0.0,9.0,151.0,,
1991,VT,Total Electric Power Industry,Petroleum,6469.0,0.0,0.0,15225,5244.0
1991,WA,Total Electric Power Industry,Total,8767387.0,63906.0,56322.0,,102870562.0
1991,WA,Total Electric Power Industry,Coal,8316775.0,58035.0,52795.0,5214954,7944779.0
1991,WA,Total Electric Power Industry,Natural Gas,313750.0,2.0,1159.0,4549687,460424.0
1991,WA,Total Electric Power Industry,Other,24411.0,4612.0,2032.0,,3.0
1991,WA,Total Electric Power Industry,Petroleum,112451.0,1257.0,335.0,92262,31164.0
1991,WI,Total Electric Power Industry,Total,39034246.0,328485.0,189251.0,,49356737.0
1991,WI,Total Electric Power Industry,Coal,37926172.0,303673.0,182139.0,19292557,34487009.0
1991,WI,Total Electric Power Industry,Natural Gas,721479.0,5.0,2105.0,5394519,381590.0
1991,WI,Total Electric Power Industry,Other,39426.0,17416.0,4222.0,,
1991,WI,Total Electric Power Industry,Petroleum,347169.0,7392.0,786.0,374815,164243.0
1991,WV,Total Electric Power Industry,Total,67155004.0,970519.0,283054.0,,73423735.0
1991,WV,Total Electric Power Industry,Coal,66875727.0,969652.0,282598.0,28183353,71867808.0
1991,WV,Total Electric Power Industry,Natural Gas,77329.0,0.0,180.0,573289,58808.0
1991,WV,Total Electric Power Industry,Other,0.0,0.0,3.0,,198.0
1991,WV,Total Electric Power Industry,Petroleum,201948.0,867.0,274.0,395877,253047.0
1991,WY,Total Electric Power Industry,Total,40261112.0,77442.0,181422.0,,39298388.0
1991,WY,Total Electric Power Industry,Coal,40054837.0,76778.0,180937.0,23257733,38081345.0
1991,WY,Total Electric Power Industry,Natural Gas,152091.0,1.0,402.0,2546837,321763.0
1991,WY,Total Electric Power Industry,Other,0.0,625.0,44.0,,47491.0
1991,WY,Total Electric Power Industry,Petroleum,54184.0,39.0,38.0,123696,61417.0
1992,AK,Total Electric Power Industry,Total,3944861.0,10647.0,12467.0,,5298424.0
1992,AK,Total Electric Power Industry,Coal,1480711.0,9210.0,6102.0,402238,495795.0
1992,AK,Total Electric Power Industry,Natural Gas,2065898.0,9.0,5715.0,37736500,3214330.0
1992,AK,Total Electric Power Industry,Other,0.0,1175.0,265.0,,
1992,AK,Total Electric Power Industry,Petroleum,398252.0,253.0,384.0,972864,521950.0
1992,AL,Total Electric Power Industry,Total,60445089.0,509540.0,245115.0,,95234422.0
1992,AL,Total Electric Power Industry,Coal,58331003.0,487909.0,235786.0,25268859,61160671.0
1992,AL,Total Electric Power Industry,Natural Gas,1708052.0,9.0,3129.0,15574539,1396063.0
